"id","lnw","exper","ged","postexp","black","hispanic","hgc","hgc.9","uerate","ue.7","ue.centert1","ue.mean","ue.person.cen","ue1"
4061,2.303,8.306,1,8.114,0,0,9,0,4.395,-2.605,-3.105,5.14,-0.745,7.5
4061,2.04,8.746,1,8.554,0,0,9,0,6.295,-0.705,-1.205,5.14,1.155,7.5
4068,1.621,0.192,0,0,0,0,8,-1,5.495,-1.505,0,5.62272727272727,-0.127727272727273,5.495
4068,1.828,1.81,0,0,0,0,8,-1,3.995,-3.005,-1.5,5.62272727272727,-1.62772727272727,5.495
4068,1.491,2.59,0,0,0,0,8,-1,10.9,3.9,5.405,5.62272727272727,5.27727272727273,5.495
4068,1.541,3.09,0,0,0,0,8,-1,6.795,-0.205,1.3,5.62272727272727,1.17227272727273,5.495
4068,2.116,3.56,0,0,0,0,8,-1,5.895,-1.105,0.399999999999999,5.62272727272727,0.272272727272727,5.495
4068,2.304,4.46,0,0,0,0,8,-1,6.295,-0.705,0.8,5.62272727272727,0.672272727272727,5.495
4068,2.25,5.556,0,0,0,0,8,-1,4.595,-2.405,-0.9,5.62272727272727,-1.02772727272727,5.495
4068,2.264,6.656,0,0,0,0,8,-1,3.695,-3.305,-1.8,5.62272727272727,-1.92772727272727,5.495
4068,2.303,7.425,0,0,0,0,8,-1,4.295,-2.705,-1.2,5.62272727272727,-1.32772727272727,5.495
4068,1.85,8.42,0,0,0,0,8,-1,3.995,-3.005,-1.5,5.62272727272727,-1.62772727272727,5.495
4068,1.57,8.6,0,0,0,0,8,-1,5.895,-1.105,0.399999999999999,5.62272727272727,0.272272727272727,5.495
4070,1.713,0.46,0,0,1,0,8,-1,4.595,-2.405,0,6.0975,-1.5025,4.595
4070,2.379,0.772,0,0,1,0,8,-1,7.4,0.4,2.805,6.0975,1.3025,4.595
4070,1.786,1.272,0,0,1,0,8,-1,7.5,0.5,2.905,6.0975,1.4025,4.595
4070,1.783,2.135,0,0,1,0,8,-1,4.895,-2.105,0.3,6.0975,-1.2025,4.595
4072,1.621,0.192,0,0,1,0,10,1,5.495,-1.505,0,5.64136363636364,-0.146363636363636,5.495
4072,1.591,0.555,0,0,1,0,10,1,4.595,-2.405,-0.9,5.64136363636364,-1.04636363636364,5.495
4072,1.933,2.277,0,0,1,0,10,1,9.8,2.8,4.305,5.64136363636364,4.15863636363636,5.495
4072,1.963,2.919,0,0,1,0,10,1,7.5,0.5,2.005,5.64136363636364,1.85863636363636,5.495
4072,1.856,4.015,0,0,1,0,10,1,4.895,-2.105,-0.6,5.64136363636364,-0.746363636363637,5.495
4072,1.819,4.035,0,0,1,0,10,1,5.095,-1.905,-0.4,5.64136363636364,-0.546363636363637,5.495
4072,1.502,4.875,0,0,1,0,10,1,4.795,-2.205,-0.7,5.64136363636364,-0.846363636363637,5.495
4072,2.137,5.71,0,0,1,0,10,1,4.795,-2.205,-0.7,5.64136363636364,-0.846363636363637,5.495
4072,1.707,6.24,0,0,1,0,10,1,4.395,-2.605,-1.1,5.64136363636364,-1.24636363636364,5.495
4072,2.353,7.067,0,0,1,0,10,1,4.395,-2.605,-1.1,5.64136363636364,-1.24636363636364,5.495
4072,2.1,8.907,0,0,1,0,10,1,6.295,-0.705,0.8,5.64136363636364,0.653636363636363,5.495
4098,1.987,0.788,0,0,0,0,8,-1,6.795,-0.205,0,7.83409090909091,-1.03909090909091,6.795
4098,1.812,1.27,0,0,0,0,8,-1,9.6,2.6,2.805,7.83409090909091,1.76590909090909,6.795
4098,1.902,2.27,0,0,0,0,8,-1,11.7,4.7,4.905,7.83409090909091,3.86590909090909,6.795
4098,1.815,3.289,0,0,0,0,8,-1,10,3,3.205,7.83409090909091,2.16590909090909,6.795
4098,2.249,4.27,0,0,0,0,8,-1,8.2,1.2,1.405,7.83409090909091,0.36590909090909,6.795
4098,2.133,5.366,0,0,0,0,8,-1,8.7,1.7,1.905,7.83409090909091,0.86590909090909,6.795
4098,2.086,6.558,0,0,0,0,8,-1,7.9,0.9,1.105,7.83409090909091,0.0659090909090914,6.795
4098,2.047,7.693,0,0,0,0,8,-1,5.695,-1.305,-1.1,7.83409090909091,-2.13909090909091,6.795
4098,2.392,8.751,0,0,0,0,8,-1,5.795,-1.205,-1,7.83409090909091,-2.03909090909091,6.795
4098,2.381,9.712,0,0,0,0,8,-1,5.595,-1.405,-1.2,7.83409090909091,-2.23909090909091,6.795
4098,2.381,10.828,0,0,0,0,8,-1,6.195,-0.805,-0.6,7.83409090909091,-1.63909090909091,6.795
4111,2.192,0.24,0,0,0,0,7,-2,10,3,0,7.16857142857143,2.83142857142857,10
4111,2.735,0.82,0,0,0,0,7,-2,8.2,1.2,-1.8,7.16857142857143,1.03142857142857,10
4111,1.828,1.974,0,0,0,0,7,-2,8.7,1.7,-1.3,7.16857142857143,1.53142857142857,10
4111,2.113,3.474,0,0,0,0,7,-2,5.695,-1.305,-4.305,7.16857142857143,-1.47357142857143,10
4111,2.066,4.394,0,0,0,0,7,-2,5.795,-1.205,-4.205,7.16857142857143,-1.37357142857143,10
4111,2.015,4.534,0,0,0,0,7,-2,5.595,-1.405,-4.405,7.16857142857143,-1.57357142857143,10
4111,1.975,5.245,0,0,0,0,7,-2,6.195,-0.805,-3.805,7.16857142857143,-0.973571428571428,10
4117,1.586,1.624,0,0,0,0,9,0,6.795,-0.205,0,7.6175,-0.8225,6.795
4117,1.604,2.604,0,0,0,0,9,0,9.6,2.6,2.805,7.6175,1.9825,6.795
4117,1.59,3.566,0,0,0,0,9,0,11.7,4.7,4.905,7.6175,4.0825,6.795
4117,1.531,5.604,1,0,0,0,9,0,8.2,1.2,1.405,7.6175,0.5825,6.795
4117,1.389,6.426,1,0.822,0,0,9,0,8.7,1.7,1.905,7.6175,1.0825,6.795
4117,1.352,7.657,1,2.053,0,0,9,0,7.9,0.9,1.105,7.6175,0.282500000000001,6.795
4117,1.89,9.03,1,3.426,0,0,9,0,5.695,-1.305,-1.1,7.6175,-1.9225,6.795
4117,1.498,9.876,1,4.272,0,0,9,0,5.795,-1.205,-1,7.6175,-1.8225,6.795
4117,1.468,10.78,1,5.176,0,0,9,0,5.595,-1.405,-1.2,7.6175,-2.0225,6.795
4117,1.618,11.857,1,6.253,0,0,9,0,6.195,-0.805,-0.6,7.6175,-1.4225,6.795
4118,1.376,0.675,0,0,0,0,9,0,4.995,-2.005,0,7.1725,-2.1775,4.995
4118,1.314,2.355,0,0,0,0,9,0,10,3,5.005,7.1725,2.8275,4.995
4118,1.007,2.875,0,0,0,0,9,0,8.2,1.2,3.205,7.1725,1.0275,4.995
4118,1.199,3.875,0,0,0,0,9,0,8.7,1.7,3.705,7.1725,1.5275,4.995
4118,1.443,4.947,0,0,0,0,9,0,7.9,0.9,2.905,7.1725,0.727500000000001,4.995
4118,1.532,6.265,0,0,0,0,9,0,5.795,-1.205,0.8,7.1725,-1.3775,4.995
4118,1.609,7.38,0,0,0,0,9,0,5.595,-1.405,0.6,7.1725,-1.5775,4.995
4118,1.609,8.077,0,0,0,0,9,0,6.195,-0.805,1.2,7.1725,-0.9775,4.995
4135,1.744,0.701,1,0.701,1,0,11,2,8.2,1.2,0,6.56333333333333,1.63666666666667,8.2
4135,1.519,1.621,1,1.621,1,0,11,2,7.9,0.9,-0.299999999999999,6.56333333333333,1.33666666666667,8.2
4135,1.637,2.736,1,2.736,1,0,11,2,5.695,-1.305,-2.505,6.56333333333333,-0.868333333333333,8.2
4135,1.67,3.659,1,3.659,1,0,11,2,5.795,-1.205,-2.405,6.56333333333333,-0.768333333333334,8.2
4135,1.609,3.679,1,3.679,1,0,11,2,5.595,-1.405,-2.605,6.56333333333333,-0.968333333333334,8.2
4135,1.793,4.66,1,4.66,1,0,11,2,6.195,-0.805,-2.005,6.56333333333333,-0.368333333333333,8.2
4138,1.933,1.058,0,0,0,0,8,-1,9,2,0,5.526,3.474,9
4138,1.84,1.758,0,0,0,0,8,-1,9.4,2.4,0.4,5.526,3.874,9
4138,1.856,2.398,0,0,0,0,8,-1,5.795,-1.205,-3.205,5.526,0.269,9
4138,1.702,3.298,0,0,0,0,8,-1,4.895,-2.105,-4.105,5.526,-0.631,9
4138,2.126,4.678,0,0,0,0,8,-1,4.995,-2.005,-4.005,5.526,-0.531,9
4138,2.155,5.889,0,0,0,0,8,-1,4.595,-2.405,-4.405,5.526,-0.931,9
4138,2.177,6.908,0,0,0,0,8,-1,4.195,-2.805,-4.805,5.526,-1.331,9
4138,2.13,7.908,0,0,0,0,8,-1,3.695,-3.305,-5.305,5.526,-1.831,9
4138,2.303,9.008,0,0,0,0,8,-1,3.695,-3.305,-5.305,5.526,-1.831,9
4138,1.975,9.701,0,0,0,0,8,-1,4.995,-2.005,-4.005,5.526,-0.531,9
4141,1.836,0.923,0,0,0,0,9,0,4.995,-2.005,0,5.54583333333333,-0.550833333333333,4.995
4141,1.568,1.942,0,0,0,0,9,0,6.295,-0.705,1.3,5.54583333333333,0.749166666666667,4.995
4141,1.966,2.844,0,0,0,0,9,0,9,2,4.005,5.54583333333333,3.45416666666667,4.995
4141,2.008,3.864,0,0,0,0,9,0,9.4,2.4,4.405,5.54583333333333,3.85416666666667,4.995
4141,2.041,4.94,0,0,0,0,9,0,5.795,-1.205,0.8,5.54583333333333,0.249166666666667,4.995
4141,1.914,5.883,0,0,0,0,9,0,4.895,-2.105,-0.100000000000001,5.54583333333333,-0.650833333333334,4.995
4141,2.129,6.979,0,0,0,0,9,0,4.995,-2.005,0,5.54583333333333,-0.550833333333333,4.995
4141,2.155,8.133,0,0,0,0,9,0,4.595,-2.405,-0.4,5.54583333333333,-0.950833333333334,4.995
4141,2.095,9.556,0,0,0,0,9,0,4.195,-2.805,-0.8,5.54583333333333,-1.35083333333333,4.995
4141,2.085,10.479,0,0,0,0,9,0,3.695,-3.305,-1.3,5.54583333333333,-1.85083333333333,4.995
4141,1.984,11.594,0,0,0,0,9,0,3.695,-3.305,-1.3,5.54583333333333,-1.85083333333333,4.995
4141,2.091,12.556,0,0,0,0,9,0,4.995,-2.005,0,5.54583333333333,-0.550833333333333,4.995
4143,1.828,0.8,0,0,0,0,11,2,9,2,0,5.526,3.474,9
4143,1.745,1.781,0,0,0,0,11,2,9.4,2.4,0.4,5.526,3.874,9
4143,2.021,2.762,0,0,0,0,11,2,5.795,-1.205,-3.205,5.526,0.269,9
4143,2.116,3.819,0,0,0,0,11,2,4.895,-2.105,-4.105,5.526,-0.631,9
4143,1.727,4.873,0,0,0,0,11,2,4.995,-2.005,-4.005,5.526,-0.531,9
4143,2.004,6.046,0,0,0,0,11,2,4.595,-2.405,-4.405,5.526,-0.931,9
4143,2,7.219,1,0,0,0,11,2,4.195,-2.805,-4.805,5.526,-1.331,9
4143,1.995,8.123,1,0.904,0,0,11,2,3.695,-3.305,-5.305,5.526,-1.831,9
4143,1.974,9.027,1,1.808,0,0,11,2,3.695,-3.305,-5.305,5.526,-1.831,9
4143,1.975,10.027,1,2.808,0,0,11,2,4.995,-2.005,-4.005,5.526,-0.531,9
4155,2.058,1.75,0,0,0,0,8,-1,4.895,-2.105,0,4.43785714285714,0.457142857142856,4.895
4155,1.648,2.769,0,0,0,0,8,-1,4.995,-2.005,0.100000000000001,4.43785714285714,0.557142857142857,4.895
4155,2.269,3.942,0,0,0,0,8,-1,4.595,-2.405,-0.3,4.43785714285714,0.157142857142857,4.895
4155,2.184,5.154,0,0,0,0,8,-1,4.195,-2.805,-0.700,4.43785714285714,-0.242857142857143,4.895
4155,2.098,6.115,0,0,0,0,8,-1,3.695,-3.305,-1.2,4.43785714285714,-0.742857142857143,4.895
4155,2.351,7.135,0,0,0,0,8,-1,3.695,-3.305,-1.2,4.43785714285714,-0.742857142857143,4.895
4155,2.074,8.116,0,0,0,0,8,-1,4.995,-2.005,0.100000000000001,4.43785714285714,0.557142857142857,4.895
4156,1.639,0.47,0,0,0,0,9,0,5.195,-1.805,0,5.84055555555556,-0.645555555555555,5.195
4156,2.035,1.393,0,0,0,0,9,0,4.895,-2.105,-0.300000000000001,5.84055555555556,-0.945555555555556,5.195
4156,1.84,3.47,0,0,0,0,9,0,7.1,0.0999999999999996,1.905,5.84055555555556,1.25944444444444,5.195
4156,1.972,4.21,0,0,0,0,9,0,5.795,-1.205,0.6,5.84055555555556,-0.0455555555555556,5.195
4156,1.753,5.21,0,0,0,0,9,0,7.8,0.8,2.605,5.84055555555556,1.95944444444444,5.195
4156,2.008,6.71,0,0,0,0,9,0,4.195,-2.805,-1,5.84055555555556,-1.64555555555556,5.195
4156,2.353,7.479,0,0,0,0,9,0,4.295,-2.705,-0.9,5.84055555555556,-1.54555555555556,5.195
4156,2.862,8.614,0,0,0,0,9,0,6.495,-0.505,1.3,5.84055555555556,0.654444444444445,5.195
4156,1.996,9.479,0,0,0,0,9,0,6.795,-0.205,1.6,5.84055555555556,0.954444444444444,5.195
4158,2.069,1.154,0,0,0,0,10,1,7.8,0.8,0,8.2983333,-0.4983333,7.8
4158,2.028,2.287,0,0,0,0,10,1,3.995,-3.005,-3.805,8.2983333,-4.3033333,7.8
4158,1.786,2.377,0,0,0,0,10,1,8.298333,1.298333,0.498333,8.2983333,-2.99999999953116e-07,7.8
4158,1.819,2.452,0,0,0,0,10,1,9.5,2.5,1.7,8.2983333,1.2016667,7.8
4158,1.789,3.702,0,0,0,0,10,1,10.9,3.9,3.1,8.2983333,2.6016667,7.8
4158,2.557,4.683,0,0,0,0,10,1,11.6,4.6,3.8,8.2983333,3.3016667,7.8
4158,2.113,5.818,0,0,0,0,10,1,10.9,3.9,3.1,8.2983333,2.6016667,7.8
4158,1.437,5.978,0,0,0,0,10,1,7.9,0.9,0.100000000000001,8.2983333,-0.398333299999999,7.8
4158,2.363,6.862,0,0,0,0,10,1,5.795,-1.205,-2.005,8.2983333,-2.5033333,7.8
4158,1.687,7.632,0,0,0,0,10,1,6.295,-0.705,-1.505,8.2983333,-2.0033333,7.8
4172,1.854,2.335,1,2.335,0,0,10,1,4.595,-2.405,0,4.795,-0.2,4.595
4172,0.802,2.74,1,2.74,0,0,10,1,4.995,-2.005,0.4,4.795,0.2,4.595
4181,1.664,0.583,0,0,1,0,10,1,8.3,1.3,0,9.02375,-0.723749999999999,8.3
4181,1.96,0.963,0,0,1,0,10,1,9.3,2.3,1,9.02375,0.276250000000001,8.3
4181,1.596,1.843,0,0,1,0,10,1,11,4,2.7,9.02375,1.97625,8.3
4181,1.838,2.996,0,0,1,0,10,1,10.1,3.1,1.8,9.02375,1.07625,8.3
4181,1.601,4.189,0,0,1,0,10,1,11.2,4.2,2.9,9.02375,2.17625,8.3
4181,0.998,5.246,0,0,1,0,10,1,9.7,2.7,1.400,9.02375,0.67625,8.3
4181,1.555,6.126,0,0,1,0,10,1,6.795,-0.205,-1.505,9.02375,-2.22875,8.3
4181,1.504,6.446,0,0,1,0,10,1,5.795,-1.205,-2.505,9.02375,-3.22875,8.3
4189,0.777,1.118,0,0,0,0,6,-3,11.4,4.4,0,8.898,2.502,11.4
4189,1.539,2.041,0,0,0,0,6,-3,11.8,4.8,0.4,8.898,2.902,11.4
4189,1.51,2.061,0,0,0,0,6,-3,8.7,1.7,-2.7,8.898,-0.198000000000000,11.4
4189,1.26,2.525,0,0,0,0,6,-3,6.795,-0.205,-4.605,8.898,-2.103,11.4
4189,0.916,2.645,0,0,0,0,6,-3,5.795,-1.205,-5.605,8.898,-3.103,11.4
4209,0.893,0.115,0,0,1,0,7,-2,5.595,-1.405,0,8.69833333333333,-3.10333333333333,5.595
4209,1.223,0.676,0,0,1,0,7,-2,6.495,-0.505,0.9,8.69833333333333,-2.20333333333333,5.595
4209,1.455,1.41,0,0,1,0,7,-2,9.3,2.3,3.705,8.69833333333333,0.601666666666667,5.595
4209,1.596,2.235,0,0,1,0,7,-2,11,4,5.405,8.69833333333333,2.30166666666667,5.595
4209,1.605,2.571,0,0,1,0,7,-2,10.1,3.1,4.505,8.69833333333333,1.40166666666667,5.595
4209,1.725,2.768,0,0,1,0,7,-2,9.7,2.7,4.105,8.69833333333333,1.00166666666667,5.595
4221,2.493,0.64,0,0,0,0,11,2,8.3,1.3,0,10.35,-2.05,8.3
4221,2.479,1.832,0,0,0,0,11,2,11.2,4.2,2.9,10.35,0.85,8.3
4221,1.672,2.64,0,0,0,0,11,2,9.3,2.3,1,10.35,-1.05000000000000,8.3
4221,1.217,3.909,0,0,0,0,11,2,11,4,2.7,10.35,0.65,8.3
4221,1.591,4.755,0,0,0,0,11,2,10.1,3.1,1.8,10.35,-0.25,8.3
4221,2.29,5.986,0,0,0,0,11,2,11.2,4.2,2.9,10.35,0.85,8.3
4221,2.113,7.332,0,0,0,0,11,2,14.6,7.6,6.3,10.35,4.25,8.3
4221,2.13,8.255,0,0,0,0,11,2,10.7,3.7,2.4,10.35,0.350,8.3
4221,2.04,9.121,0,0,0,0,11,2,7.9,0.9,-0.4,10.35,-2.45,8.3
4221,1.906,10.255,0,0,0,0,11,2,9.2,2.2,0.899999999999999,10.35,-1.15,8.3
4263,1.713,0.89,0,0,0,0,8,-1,4.295,-2.705,0,7.55318181818182,-3.25818181818182,4.295
4263,2.261,1.986,0,0,0,0,8,-1,5.695,-1.305,1.4,7.55318181818182,-1.85818181818182,4.295
4263,2.298,3.025,0,0,0,0,8,-1,8.6,1.6,4.305,7.55318181818182,1.04681818181818,4.295
4263,2.074,3.852,0,0,0,0,8,-1,9.3,2.3,5.005,7.55318181818182,1.74681818181818,4.295
4263,2.293,5.383,0,0,0,0,8,-1,7.4,0.4,3.105,7.55318181818182,-0.153181818181817,4.295
4263,1.278,6.355,0,0,0,0,8,-1,9.5,2.5,5.205,7.55318181818182,1.94681818181818,4.295
4263,1.526,7.075,0,0,0,0,8,-1,9.2,2.2,4.905,7.55318181818182,1.64681818181818,4.295
4263,1.756,8.248,0,0,0,0,8,-1,8.7,1.7,4.405,7.55318181818182,1.14681818181818,4.295
4263,1.8,9.19,0,0,0,0,8,-1,7.3,0.3,3.005,7.55318181818182,-0.253181818181818,4.295
4263,1.872,10.286,0,0,0,0,8,-1,6.195,-0.805,1.9,7.55318181818182,-1.35818181818182,4.295
4263,1.906,11.267,0,0,0,0,8,-1,6.9,-0.0999999999999996,2.605,7.55318181818182,-0.653181818181817,4.295
4266,2.058,1.5,0,0,0,1,9,0,4.895,-2.105,0,5.82833333333333,-0.933333333333334,4.895
4266,2.227,2.481,1,0,0,1,9,0,6.395,-0.605,1.5,5.82833333333333,0.566666666666666,4.895
4266,2.068,3.981,1,1.5,0,1,9,0,6.195,-0.805,1.3,5.82833333333333,0.366666666666667,4.895
4273,1.882,0.962,0,0,0,1,6,-3,6.095,-0.905,0,6.675,-0.58,6.095
4273,1.892,1.922,0,0,0,1,6,-3,7.9,0.9,1.805,6.675,1.225,6.095
4273,1.923,2.922,0,0,0,1,6,-3,4.895,-2.105,-1.2,6.675,-1.78,6.095
4273,1.887,3.922,0,0,0,1,6,-3,6.395,-0.605,0.3,6.675,-0.28,6.095
4273,1.857,4.582,0,0,0,1,6,-3,8.1,1.1,2.005,6.675,1.425,6.095
4273,1.238,4.732,0,0,0,1,6,-3,7.8,0.8,1.705,6.675,1.125,6.095
4273,1.351,5.372,0,0,0,1,6,-3,7.6,0.6,1.505,6.675,0.925,6.095
4273,1.947,5.732,0,0,0,1,6,-3,6.195,-0.805,0.100000000000001,6.675,-0.48,6.095
4273,1.504,6.032,0,0,0,1,6,-3,5.095,-1.905,-1,6.675,-1.58,6.095
4313,1.526,0.03,1,0.03,1,0,8,-1,7.8,0.8,0,6.7975,1.0025,7.8
4313,1.42,0.486,1,0.486,1,0,8,-1,7.6,0.6,-0.2,6.7975,0.8025,7.8
4313,1.896,1.868,1,1.868,1,0,8,-1,5.095,-1.905,-2.705,6.7975,-1.7025,7.8
4313,1.694,2.753,1,2.753,1,0,8,-1,6.695,-0.305,-1.105,6.7975,-0.102499999999999,7.8
4314,2.274,1.038,0,0,1,0,7,-2,6.395,-0.605,0,7.18428571428571,-0.789285714285715,6.395
4314,1.502,2.115,0,0,1,0,7,-2,8.1,1.1,1.705,7.18428571428571,0.915714285714285,6.395
4314,1.393,3.269,0,0,1,0,7,-2,7.8,0.8,1.405,7.18428571428571,0.615714285714286,6.395
4314,1.656,4.349,0,0,1,0,7,-2,7.6,0.6,1.205,7.18428571428571,0.415714285714285,6.395
4314,1.555,5.236,0,0,1,0,7,-2,7.3,0.3,0.905,7.18428571428571,0.115714285714286,6.395
4314,1.609,6.293,0,0,1,0,7,-2,6.195,-0.805,-0.199999999999999,7.18428571428571,-0.989285714285714,6.395
4314,1.56,7.409,0,0,1,0,7,-2,6.9,-0.0999999999999996,0.505000000000001,7.18428571428571,-0.284285714285714,6.395
4322,2.328,0.788,0,0,0,1,8,-1,6.9,-0.0999999999999996,0,5.49625,1.40375,6.9
4322,2.154,1.428,0,0,0,1,8,-1,8.1,1.1,1.2,5.49625,2.60375,6.9
4322,1.657,2.238,0,0,0,1,8,-1,4.095,-2.905,-2.805,5.49625,-1.40125,6.9
4322,2.76,3.278,0,0,0,1,8,-1,4.895,-2.105,-2.005,5.49625,-0.60125,6.9
4322,2.377,4.278,0,0,0,1,8,-1,5.495,-1.505,-1.405,5.49625,-0.00124999999999975,6.9
4322,2.173,5.234,0,0,0,1,8,-1,5.495,-1.505,-1.405,5.49625,-0.00124999999999975,6.9
4322,2.131,6.314,0,0,0,1,8,-1,4.895,-2.105,-2.005,5.49625,-0.60125,6.9
4322,1.927,7.814,0,0,0,1,8,-1,4.095,-2.905,-2.805,5.49625,-1.40125,6.9
4324,1.461,0.048,1,0.048,1,0,9,0,6.9,-0.0999999999999996,0,5.120625,1.779375,6.9
4324,2.184,1.992,1,1.992,1,0,9,0,4.895,-2.105,-2.005,5.120625,-0.225625,6.9
4324,2.275,3.124,1,3.124,1,0,9,0,5.495,-1.505,-1.405,5.120625,0.374375000000001,6.9
4324,2.157,3.844,1,3.844,1,0,9,0,5.495,-1.505,-1.405,5.120625,0.374375000000001,6.9
4324,2.849,5.13,1,5.13,1,0,9,0,4.895,-2.105,-2.005,5.120625,-0.225625,6.9
4324,2.58,6.265,1,6.265,1,0,9,0,4.795,-2.205,-2.105,5.120625,-0.325625000000000,6.9
4324,2.689,7.13,1,7.13,1,0,9,0,4.395,-2.605,-2.505,5.120625,-0.725625,6.9
4324,2.634,7.99,1,7.99,1,0,9,0,4.095,-2.905,-2.805,5.120625,-1.025625,6.9
4333,2.148,1.607,0,0,0,0,10,1,6.9,-0.0999999999999996,0,5.316,1.584,6.9
4333,1.786,2.569,0,0,0,0,10,1,8.1,1.1,1.2,5.316,2.784,6.9
4333,1.75,3.617,0,0,0,0,10,1,4.095,-2.905,-2.805,5.316,-1.221,6.9
4333,1.819,4.559,0,0,0,0,10,1,4.895,-2.105,-2.005,5.316,-0.421,6.9
4333,2.248,5.617,0,0,0,0,10,1,5.495,-1.505,-1.405,5.316,0.179000000000000,6.9
4333,2.244,6.713,0,0,0,0,10,1,5.495,-1.505,-1.405,5.316,0.179000000000000,6.9
4333,1.847,7.833,0,0,0,0,10,1,4.895,-2.105,-2.005,5.316,-0.421,6.9
4333,1.883,8.814,0,0,0,0,10,1,4.795,-2.205,-2.105,5.316,-0.521,6.9
4333,1.878,10.102,0,0,0,0,10,1,4.395,-2.605,-2.505,5.316,-0.921,6.9
4333,1.674,10.948,0,0,0,0,10,1,4.095,-2.905,-2.805,5.316,-1.221,6.9
4342,1.987,0.48,0,0,0,0,10,1,5.295,-1.705,0,5.476,-0.181,5.295
4342,1.645,1.461,0,0,0,0,10,1,6.9,-0.0999999999999996,1.605,5.476,1.424,5.295
4342,2.519,6.398,1,4.097,0,0,10,1,5.495,-1.505,0.2,5.476,0.0190000000000001,5.295
4342,2.719,7.609,1,5.308,0,0,10,1,4.895,-2.105,-0.4,5.476,-0.581,5.295
4342,2.459,8.609,1,6.308,0,0,10,1,4.795,-2.205,-0.5,5.476,-0.681,5.295
4349,1.586,0.285,0,0,0,0,9,0,5.795,-1.205,0,5.320625,0.474375,5.795
4349,1.532,0.505,0,0,0,0,9,0,7.9,0.9,2.105,5.320625,2.579375,5.795
4349,1.455,1.723,0,0,0,0,9,0,6.595,-0.405,0.8,5.320625,1.274375,5.795
4349,2.001,1.973,0,0,0,0,9,0,6.795,-0.205,1,5.320625,1.474375,5.795
4349,1.707,4.455,0,0,0,0,9,0,4.295,-2.705,-1.5,5.320625,-1.025625,5.795
4349,1.842,5.378,0,0,0,0,9,0,3.795,-3.205,-2,5.320625,-1.525625,5.795
4349,2.122,6.198,0,0,0,0,9,0,3.295,-3.705,-2.5,5.320625,-2.025625,5.795
4349,1.57,7.018,0,0,0,0,9,0,4.095,-2.905,-1.7,5.320625,-1.225625,5.795
4384,2.859,0.096,0,0,0,0,9,0,4.495,-2.505,0,7.28357142857143,-2.78857142857143,4.495
4384,1.532,1.039,0,0,0,0,9,0,8.8,1.8,4.305,7.28357142857143,1.51642857142857,4.495
4384,1.59,1.726,1,0,0,0,9,0,9.5,2.5,5.005,7.28357142857143,2.21642857142857,4.495
4384,1.969,3.128,1,1.402,0,0,9,0,9.9,2.9,5.405,7.28357142857143,2.61642857142857,4.495
4384,1.684,4.282,1,2.556,0,0,9,0,9.3,2.3,4.805,7.28357142857143,2.01642857142857,4.495
4384,2.625,5.724,1,3.998,0,0,9,0,5.195,-1.805,0.7,7.28357142857143,-2.08857142857143,4.495
4384,2.583,6.024,1,4.298,0,0,9,0,3.795,-3.205,-0.7,7.28357142857143,-3.48857142857143,4.495
4385,0.708,1.536,0,0,0,0,8,-1,4.495,-2.505,0,4.32833333333333,0.166666666666667,4.495
4385,1.47,2.632,0,0,0,0,8,-1,4.095,-2.905,-0.4,4.32833333333333,-0.233333333333333,4.495
4385,1.618,3.177,0,0,0,0,8,-1,4.395,-2.605,-0.100000000000001,4.32833333333333,0.0666666666666664,4.495
4401,1.361,0.162,0,0,0,0,10,1,8.3,1.3,0,6.034375,2.265625,8.3
4401,1.576,0.617,0,0,0,0,10,1,7.8,0.8,-0.500000000000001,6.034375,1.765625,8.3
4401,1.433,0.837,1,0,0,0,10,1,7.8,0.8,-0.500000000000001,6.034375,1.765625,8.3
4401,0.75,1.027,1,0.19,0,0,10,1,6.195,-0.805,-2.105,6.034375,0.160625000000000,8.3
4401,1.707,2.105,1,1.268,0,0,10,1,5.195,-1.805,-3.105,6.034375,-0.839375,8.3
4401,1.372,2.325,1,1.488,0,0,10,1,4.495,-2.505,-3.805,6.034375,-1.539375,8.3
4401,3.729,3.042,1,2.205,0,0,10,1,4.095,-2.905,-4.205,6.034375,-1.939375,8.3
4401,2.056,4.042,1,3.205,0,0,10,1,4.395,-2.605,-3.905,6.034375,-1.639375,8.3
4421,2.219,5.467,1,5.467,0,0,9,0,4.995,-2.005,0,7.4975,-2.5025,4.995
4421,2.328,7.057,1,7.057,0,0,9,0,10,3,5.005,7.4975,2.5025,4.995
4427,1.933,0.701,0,0,0,0,11,2,8.6,1.6,0,7.01214285714286,1.58785714285714,8.6
4427,2.115,0.999,1,0,0,0,11,2,10.1,3.1,1.5,7.01214285714286,3.08785714285714,8.6
4427,2.841,1.022,1,0.023,0,0,11,2,7.9,0.9,-0.700,7.01214285714286,0.887857142857143,8.6
4427,2.819,1.172,1,0.173,0,0,11,2,5.995,-1.005,-2.605,7.01214285714286,-1.01714285714286,8.6
4427,3.426,1.802,1,0.803,0,0,11,2,3.695,-3.305,-4.905,7.01214285714286,-3.31714285714286,8.6
4427,3.146,2.657,1,1.658,0,0,11,2,5.895,-1.105,-2.705,7.01214285714286,-1.11714285714286,8.6
4427,3.001,3.676,1,2.677,0,0,11,2,6.9,-0.0999999999999996,-1.7,7.01214285714286,-0.112142857142857,8.6
