"ID","LASTPD","FEMALE","CENSOR","ONE","HS11","HS12","COLL1","COLL2","COLL3","FHS11","FHS12","FCOLL1","FCOLL2","FCOLL3","PERIOD","EVENT","LTIME","FLTIME"
224323,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
224323,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
224324,3,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
224324,3,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
224324,3,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
224328,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
224328,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
224333,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0
224335,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
224335,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0
224338,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
224338,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
224339,3,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
224339,3,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
224339,3,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
224340,5,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
224340,5,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
224340,5,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
224340,5,0,1,1,0,0,0,1,0,0,0,0,0,0,4,0,3,0
224340,5,0,1,1,0,0,0,0,1,0,0,0,0,0,5,0,4,0
224348,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
224348,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
224349,3,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
224349,3,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
224349,3,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
224352,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
224352,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0
224356,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
224356,3,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
224356,3,0,0,1,0,0,1,0,0,0,0,0,0,0,3,1,2,0
224357,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
224357,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
224359,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
224359,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
224362,3,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
224362,3,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
224362,3,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
224367,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
224367,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
224368,2,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
224368,2,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
226301,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
226301,3,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
226301,3,0,0,1,0,0,1,0,0,0,0,0,0,0,3,1,2,0
226307,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
226307,4,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
226307,4,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
226307,4,0,0,1,0,0,0,1,0,0,0,0,0,0,4,1,3,0
226308,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
226308,3,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
226308,3,0,0,1,0,0,1,0,0,0,0,0,0,0,3,1,2,0
226309,5,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
226309,5,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
226309,5,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
226309,5,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,3,0
226309,5,0,0,1,0,0,0,0,1,0,0,0,0,0,5,1,4,0
226310,4,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
226310,4,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
226310,4,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
226310,4,0,1,1,0,0,0,1,0,0,0,0,0,0,4,0,3,0
226319,4,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
226319,4,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
226319,4,1,0,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
226319,4,1,0,1,0,0,0,1,0,0,0,0,1,0,4,1,3,3
226324,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
226324,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0
226326,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
226326,3,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
226326,3,0,0,1,0,0,1,0,0,0,0,0,0,0,3,1,2,0
226333,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
226333,3,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
226333,3,0,0,1,0,0,1,0,0,0,0,0,0,0,3,1,2,0
226336,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
226336,2,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
226339,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
226339,3,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
226339,3,0,0,1,0,0,1,0,0,0,0,0,0,0,3,1,2,0
226342,5,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
226342,5,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
226342,5,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
226342,5,0,1,1,0,0,0,1,0,0,0,0,0,0,4,0,3,0
226342,5,0,1,1,0,0,0,0,1,0,0,0,0,0,5,0,4,0
226344,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
226347,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
226347,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
226348,3,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
226348,3,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
226348,3,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
226349,2,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
226349,2,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
226350,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
226350,3,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
226350,3,0,0,1,0,0,1,0,0,0,0,0,0,0,3,1,2,0
226351,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
226357,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
226362,5,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
226362,5,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
226362,5,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
226362,5,0,1,1,0,0,0,1,0,0,0,0,0,0,4,0,3,0
226362,5,0,1,1,0,0,0,0,1,0,0,0,0,0,5,0,4,0
226371,4,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
226371,4,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
226371,4,1,0,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
226371,4,1,0,1,0,0,0,1,0,0,0,0,1,0,4,1,3,3
226377,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
226377,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
226387,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
226391,3,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
226391,3,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
226391,3,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
226397,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
226404,3,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
226404,3,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
226404,3,1,0,1,0,0,1,0,0,0,0,1,0,0,3,1,2,2
226405,2,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
226405,2,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
226406,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
226406,2,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
227309,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
227316,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
227321,5,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
227321,5,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
227321,5,1,0,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
227321,5,1,0,1,0,0,0,1,0,0,0,0,1,0,4,0,3,3
227321,5,1,0,1,0,0,0,0,1,0,0,0,0,1,5,1,4,4
227325,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
227325,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0
227331,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
227335,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
227335,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0
227336,3,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
227336,3,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
227336,3,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
227337,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
227337,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
227339,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
227339,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0
227341,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
227341,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
227343,5,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
227343,5,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
227343,5,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
227343,5,1,1,1,0,0,0,1,0,0,0,0,1,0,4,0,3,3
227343,5,1,1,1,0,0,0,0,1,0,0,0,0,1,5,0,4,4
227344,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
227344,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0
227345,5,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
227345,5,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
227345,5,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
227345,5,1,1,1,0,0,0,1,0,0,0,0,1,0,4,0,3,3
227345,5,1,1,1,0,0,0,0,1,0,0,0,0,1,5,0,4,4
227346,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
227346,2,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
227350,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
227350,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
227351,3,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
227351,3,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
227351,3,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
227352,3,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
227352,3,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
227352,3,1,0,1,0,0,1,0,0,0,0,1,0,0,3,1,2,2
227354,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
227354,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
227355,5,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
227355,5,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
227355,5,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
227355,5,0,1,1,0,0,0,1,0,0,0,0,0,0,4,0,3,0
227355,5,0,1,1,0,0,0,0,1,0,0,0,0,0,5,0,4,0
227356,4,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
227356,4,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
227356,4,1,0,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
227356,4,1,0,1,0,0,0,1,0,0,0,0,1,0,4,1,3,3
227358,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0
227359,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
227359,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0
227360,3,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
227360,3,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
227360,3,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
227361,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
227361,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0
227362,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
227362,2,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
227363,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
227363,2,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
227364,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
227364,2,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
228304,4,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
228304,4,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
228304,4,1,0,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
228304,4,1,0,1,0,0,0,1,0,0,0,0,1,0,4,1,3,3
228305,4,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
228305,4,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
228305,4,1,0,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
228305,4,1,0,1,0,0,0,1,0,0,0,0,1,0,4,1,3,3
228307,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
228307,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0
228308,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
228308,3,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
228308,3,0,0,1,0,0,1,0,0,0,0,0,0,0,3,1,2,0
228310,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
228312,5,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
228312,5,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
228312,5,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
228312,5,1,1,1,0,0,0,1,0,0,0,0,1,0,4,0,3,3
228312,5,1,1,1,0,0,0,0,1,0,0,0,0,1,5,0,4,4
228313,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
228313,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
228315,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
228315,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0
228319,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
228319,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
228321,4,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
228321,4,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
228321,4,1,0,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
228321,4,1,0,1,0,0,0,1,0,0,0,0,1,0,4,1,3,3
228322,5,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
228322,5,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
228322,5,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
228322,5,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,3,0
228322,5,0,0,1,0,0,0,0,1,0,0,0,0,0,5,1,4,0
228323,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
228323,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0
228324,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
228326,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
228326,3,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
228326,3,0,0,1,0,0,1,0,0,0,0,0,0,0,3,1,2,0
228328,3,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
228328,3,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
228328,3,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
228329,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
228329,3,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
228329,3,0,0,1,0,0,1,0,0,0,0,0,0,0,3,1,2,0
228330,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
228330,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
228331,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
228332,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
228332,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0
228335,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
228335,3,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
228335,3,0,0,1,0,0,1,0,0,0,0,0,0,0,3,1,2,0
228337,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
228337,3,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
228337,3,0,0,1,0,0,1,0,0,0,0,0,0,0,3,1,2,0
228339,5,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
228339,5,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
228339,5,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
228339,5,1,1,1,0,0,0,1,0,0,0,0,1,0,4,0,3,3
228339,5,1,1,1,0,0,0,0,1,0,0,0,0,1,5,0,4,4
228341,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
228341,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0
228343,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
228343,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
228346,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
228346,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0
228347,5,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
228347,5,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
228347,5,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
228347,5,1,1,1,0,0,0,1,0,0,0,0,1,0,4,0,3,3
228347,5,1,1,1,0,0,0,0,1,0,0,0,0,1,5,0,4,4
228348,5,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
228348,5,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
228348,5,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
228348,5,0,1,1,0,0,0,1,0,0,0,0,0,0,4,0,3,0
228348,5,0,1,1,0,0,0,0,1,0,0,0,0,0,5,0,4,0
228349,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0
228350,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
228350,3,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
228350,3,0,0,1,0,0,1,0,0,0,0,0,0,0,3,1,2,0
228351,5,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
228351,5,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
228351,5,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
228351,5,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,3,0
228351,5,0,0,1,0,0,0,0,1,0,0,0,0,0,5,1,4,0
228352,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
228352,4,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
228352,4,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
228352,4,0,0,1,0,0,0,1,0,0,0,0,0,0,4,1,3,0
228353,3,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
228353,3,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
228353,3,1,0,1,0,0,1,0,0,0,0,1,0,0,3,1,2,2
228354,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
228354,4,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
228354,4,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
228354,4,0,0,1,0,0,0,1,0,0,0,0,0,0,4,1,3,0
228360,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
228360,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0
228361,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
228361,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
228362,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
228362,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0
228364,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
228364,3,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
228364,3,0,0,1,0,0,1,0,0,0,0,0,0,0,3,1,2,0
228365,5,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
228365,5,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
228365,5,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
228365,5,1,1,1,0,0,0,1,0,0,0,0,1,0,4,0,3,3
228365,5,1,1,1,0,0,0,0,1,0,0,0,0,1,5,0,4,4
228367,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
228367,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
228370,5,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
228370,5,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
228370,5,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
228370,5,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,3,0
228370,5,0,0,1,0,0,0,0,1,0,0,0,0,0,5,1,4,0
228373,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
228373,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
228374,5,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
228374,5,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
228374,5,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
228374,5,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,3,0
228374,5,0,0,1,0,0,0,0,1,0,0,0,0,0,5,1,4,0
228375,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
228375,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0
228376,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
228376,4,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
228376,4,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
228376,4,0,0,1,0,0,0,1,0,0,0,0,0,0,4,1,3,0
228379,3,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
228379,3,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
228379,3,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
228380,5,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
228380,5,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
228380,5,1,0,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
228380,5,1,0,1,0,0,0,1,0,0,0,0,1,0,4,0,3,3
228380,5,1,0,1,0,0,0,0,1,0,0,0,0,1,5,1,4,4
228383,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
228386,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
228386,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
229301,5,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
229301,5,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
229301,5,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
229301,5,0,1,1,0,0,0,1,0,0,0,0,0,0,4,0,3,0
229301,5,0,1,1,0,0,0,0,1,0,0,0,0,0,5,0,4,0
229302,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
229302,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
229303,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
229303,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
229305,3,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
229305,3,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
229305,3,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
229307,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
229307,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
229308,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
229308,4,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
229308,4,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
229308,4,0,0,1,0,0,0,1,0,0,0,0,0,0,4,1,3,0
229311,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
229313,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
229313,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0
229315,3,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
229315,3,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
229315,3,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
229318,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
229319,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
229320,5,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
